	ABRXMLSearch.asmx		AJAXComparison.asmx		ATFM.asmx		AjaxGetHandler.asmx		Antarctic_Gazetteer_Service.asmx		Artist.asmx		AustralianPostCode.asmx		Availability.asmx		BibleData.asmx		BookStoreService.asmx		CalcService.asmx		CarData.asmx		CasGroups.asmx		CasUsers.asmx		Communication.asmx		ContentActionService.asmx		ConvertTemperature.asmx		ConvertTorque.asmx		CountryLookup.asmx		CreditCard.asmx		Data.asmx		Fax.asmx		FinanceService.asmx		FranSearch.asmx		GBEAWHolidayDates.asmx		GBNIRHolidayDates.asmx		GBSCTHolidayDates.asmx		General.asmx		GeoServiceWebService.asmx		GraphWS.asmx		HeaderService.asmx		HolidayService.asmx		HotellinxXmlService.asmx		HydrologyWS.asmx		ImmissionWS.asmx		KreditCalc.asmx		Kursbuchbestellen.asmx		MODIS.asmx		MathService.asmx		MeteorologyWS.asmx		MonthlyPaymentCalculator.asmx		Nam12km.asmx		Nets.asmx		OrteLookup.asmx		PersonService.asmx		PublicServices.asmx		RssToHTML.asmx		SMSService.asmx		SMS_Process.asmx		SearchService.asmx		SecureServices.asmx		Service.asmx		Service1.asmx		Sharing.asmx		SmdWebSvc.asmx		StateDemo.asmx		StockCheckWS.asmx		TNM_Elevation_service.asmx		TableData.asmx		TimeService1.asmx		TranslateService.asmx		TreeView.asmx		UDDIBusinessFinder.asmx		USHolidayDates.asmx		USHolidayService.asmx		USNG.asmx		ValidateEmail.asmx		ValidatorDemo.asmx		WSNewHotel.asmx		WarningWS.asmx		WeatherWS.asmx		XWebCheckOut.asmx		XWebEmailValidation.asmx		aba.asmx		addresslookup.asmx		affiliate.asmx		airport.asmx		bep.asmx		bulksms.asmx		cashflow.asmx		check.asmx		convertVolume.asmx		converter.asmx		country.asmx		currencyconvertor.asmx		currencyserverwebservice.asmx		delayedstockquote.asmx		eBayNotification.asmx		emailvernotestemail.asmx		exchangerates.asmx		faxservice.asmx		geoipservice.asmx		globalweather.asmx		globalweatherservice.asmx		icd10.asmx		icd9.asmx		icd9drug.asmx		icon.asmx		icontest.asmx		ip2geo.asmx		ip2proxywebservice.asmx		isbn.asmx		length.asmx		lookup.asmx		lpws.asmx		luhnchecker.asmx		mail.asmx		mma.asmx		moviefunctions.asmx		nodeb.asmx		phonenotify.asmx		postcodeservices.asmx		registryadmin.asmx		router.asmx		send.asmx		sendsms.asmx		sendsmsworld.asmx		services.asmx		simple.asmx		sms.asmx		stoai.asmx		stockquote.asmx		sunsetriseservice.asmx		uklocation.asmx		usweather.asmx		uszip.asmx		validate.asmx		whois.asmx		xEnergy.asmx		xGlobalQuotes.asmx		xInvestorRelations.asmx		xanalysts.asmx		xcalendar.asmx		xedgar.asmx		xestimates.asmx		xfinancials.asmx		xfundamentals.asmx		xfundholdings.asmx		xglobalhistorical.asmx		xhelp.asmx		xhistorical.asmx		xinsider.asmx		xinterbanks.asmx		xmoneymarkets.asmx		xnews.asmx		xquotes.asmx		xrates.asmx		xrealtime.asmx		xreleases.asmx		xscreener.asmx		xsecurity.asmx		xstatistics.asmx		xvwap.asmx		xwatchlists.asmx		zipdetailservice.asmx	
ABRXMLSearch.asmx	0.0	0.6503519	0.45612723	0.24035715	0.7556407	0.23444445	0.6604774	0.4301769	0.4716342	0.52244604	0.6790882	0.41813987	0.58210266	0.4946505	0.5809323	0.49680907	0.47316313	0.50305736	0.59040964	0.397305	0.3265674	0.48931545	0.54232466	0.64134526	0.48442546	0.49756542	0.49776682	0.4729858	0.4217947	0.5272173	0.6073503	0.4950887	0.62316227	0.4138732	0.49434134	0.64870673	0.46849352	0.60749	0.58659774	0.5090618	0.704649	0.4308051	0.56342554	0.6347739	0.4908347	0.48579952	0.43067926	0.5421926	0.45491052	0.65496844	0.5003436	0.5927624	0.63583416	0.43197006	0.21701388	0.49189416	0.49848387	0.64054257	0.47422308	0.4538604	0.42875582	0.61814624	0.39484298	0.55568314	0.49050406	0.58376896	0.3825753	0.60866743	0.28464264	0.50636685	0.5332124	0.63834536	0.6200672	0.5545883	0.49069443	0.6261278	0.40848452	0.45397732	0.5150573	0.38178816	0.6567649	0.4791818	0.22928241	0.3770432	0.4151189	0.21493056	0.20900373	0.43871546	0.4672149	0.62269485	0.47895545	0.44579464	0.43135476	0.60121316	0.57346207	0.57484025	0.5984315	0.5094189	0.556052	0.4457053	0.4987089	0.6345691	0.43590897	0.58632714	0.6681021	0.5993716	0.50343454	0.35766095	0.47146764	0.57904214	0.48173603	0.5325344	0.23344705	0.57099575	0.575254	0.4961838	0.40679044	0.49767068	0.6253292	0.6352469	0.4119392	0.3669353	0.44482547	0.59684193	0.45394927	0.37665498	0.615424	0.4155275	0.51092315	0.62651056	0.43142682	0.63000304	0.63303614	0.45864534	0.6344856	0.6217392	0.62190145	0.62381184	0.56327105	0.41391438	0.5253721	0.6309807	0.4851071	0.63376397	0.62189955	0.5561813	0.49903837	0.5733996	0.6339622	0.6403416	0.59563786	0.6327146	0.632927	0.6374053	0.6331647	
AJAXComparison.asmx	0.0	0.0	0.24208334	0.24506943	0.65606517	0.26715383	0.574205	0.2678125	0.20231481	0.22378473	0.6137782	0.40518528	0.4784031	0.5080765	0.5526295	0.29275802	0.4988969	0.45694864	0.63567406	0.37739217	0.18579483	0.22590889	0.24045052	0.4704462	0.49348414	0.47512016	0.49103317	0.2703458	0.24846116	0.23630273	0.542955	0.49786648	0.5012777	0.3855539	0.45882714	0.45483103	0.23053515	0.49883604	0.50259894	0.2442914	0.60897285	0.34917957	0.44608834	0.56013817	0.35725018	0.46689284	0.34394073	0.45865598	0.21070077	0.49145302	0.48859128	0.47361112	0.4468688	0.24605545	0.1424385	0.18785991	0.38313168	0.53984123	0.20231481	0.46795177	0.34714097	0.5888284	0.19164772	0.48786175	0.49310824	0.46804377	0.32408524	0.5714664	0.21623933	0.20313095	0.2446878	0.48240742	0.61717993	0.28416666	0.5117553	0.468291	0.2500726	0.3159343	0.13804564	0.24435177	0.49616644	0.47170562	0.26111108	0.19986045	0.38648552	0.20746529	0.18831699	0.27000657	0.50702125	0.4786503	0.23055555	0.30112496	0.29666	0.48587963	0.43770358	0.44608834	0.5701286	0.5027217	0.46624374	0.33527347	0.39185503	0.53257954	0.39617044	0.49269179	0.47593752	0.5632606	0.19904783	0.23472223	0.3012633	0.47592592	0.4861953	0.4569508	0.21382572	0.46143737	0.45858836	0.3012479	0.3373435	0.48072913	0.49722221	0.4721459	0.20833334	0.3122348	0.35385114	0.5286376	0.36689436	0.22802053	0.57058436	0.39837185	0.4871051	0.5029023	0.233655	0.4953505	0.5073876	0.24906403	0.50196487	0.49646512	0.49555504	0.49016014	0.50772375	0.18810248	0.50660485	0.51089865	0.5020536	0.50204605	0.458735	0.49356446	0.49937603	0.50156695	0.48860398	0.48524976	0.48524976	0.49247548	0.4633646	0.48333874	0.49310824	
ATFM.asmx	0.0	0.0	0.0	0.24662697	0.5475061	0.24861112	0.5676066	0.518756	0.4656605	0.42796224	0.4495951	0.45291272	0.41574028	0.10902777	0.42012936	0.4657168	0.527876	0.5624782	0.44988498	0.44072646	0.45821747	0.5343827	0.5172302	0.45341426	0.32229728	0.28954303	0.3089857	0.43313566	0.3583185	0.44746867	0.61060596	0.13472223	0.44767064	0.46196085	0.4693154	0.43261644	0.40716287	0.52107763	0.42245293	0.5094178	0.50766814	0.61949	0.4622045	0.43991596	0.45420617	0.13831386	0.57328624	0.4231943	0.51779175	0.3522973	0.14042252	0.57816094	0.44969574	0.435898	0.12465277	0.44842383	0.4233246	0.47343943	0.53423715	0.6097635	0.5232951	0.5866092	0.47211412	0.44688186	0.13472223	0.45524663	0.41709974	0.4226356	0.21118993	0.4389908	0.47280464	0.43748534	0.43671295	0.60067785	0.24358974	0.50149333	0.4186316	0.44887978	0.5293152	0.520707	0.39716536	0.47215974	0.12465277	0.44355673	0.46057042	0.11597222	0.13472223	0.37998524	0.18613915	0.44826078	0.53347564	0.4516312	0.48453617	0.44868404	0.4633705	0.4437658	0.44634074	0.32321662	0.41711998	0.42443642	0.35918295	0.46337754	0.444409	0.4433084	0.45839822	0.3699207	0.50574017	0.50103164	0.5230279	0.36539823	0.21437073	0.25393897	0.18909551	0.40094185	0.3420382	0.4035051	0.5148406	0.18288866	0.5029733	0.52681756	0.5219636	0.50381994	0.44669914	0.4715249	0.48333612	0.45347616	0.44248515	0.45785022	0.20554496	0.43909284	0.40980256	0.47741038	0.44131914	0.4366084	0.43559423	0.46821988	0.48510528	0.48854268	0.36116233	0.44703984	0.21148452	0.42766905	0.14683053	0.49506575	0.45800674	0.36789823	0.15062986	0.4549837	0.4479892	0.4180528	0.4250267	0.4392981	0.4721315	0.4243544	0.439253	
AjaxGetHandler.asmx	0.0	0.0	0.0	0.0	0.27677256	0.24950397	0.28975132	0.26121083	0.25612393	0.22197422	0.25048026	0.26970914	0.22486773	0.24032739	0.20335394	0.23697326	0.23181592	0.2166236	0.17307779	0.19986527	0.28577837	0.3105159	0.25075847	0.19930926	0.2135274	0.20208837	0.21438995	0.2781746	0.24002975	0.17880514	0.25916654	0.25198415	0.28664035	0.1875813	0.20844607	0.26443356	0.25288737	0.12722223	0.25612393	0.24240662	0.2418312	0.20734127	0.23978758	0.18589829	0.24830206	0.17586523	0.2352844	0.21340278	0.19976553	0.23019688	0.24107142	0.21081349	0.2170139	0.185948	0.21139221	0.22775324	0.207067	0.26776424	0.25612393	0.22343977	0.29499808	0.21450087	0.25152117	0.27430552	0.260647	0.23164682	0.26609036	0.27543926	0.27055466	0.22139552	0.23396784	0.21056548	0.23190007	0.24732144	0.23414987	0.2624566	0.23630951	0.115277775	0.15476353	0.21001141	0.15710577	0.21617717	0.21809481	0.21491626	0.18074045	0.2297867	0.22886777	0.23939002	0.19394843	0.29177016	0.2743475	0.24821082	0.3203782	0.28642547	0.11916667	0.12291667	0.15905884	0.19539618	0.24614336	0.24553573	0.23528439	0.12291667	0.24905755	0.12222222	0.20976871	0.24280754	0.2214344	0.19051266	0.22272336	0.22048612	0.1620167	0.24720252	0.21539594	0.2242478	0.2799353	0.23034285	0.20502037	0.22395834	0.21617717	0.25351417	0.15710577	0.17371032	0.23649442	0.2435516	0.23297577	0.112222224	0.28476742	0.112222224	0.25939375	0.25348526	0.23922704	0.26079243	0.320696	0.27618	0.24472965	0.2026627	0.26142105	0.24276772	0.27170363	0.21401721	0.2567932	0.27956086	0.24895415	0.2460572	0.18489821	0.2395757	0.24306598	0.24690355	0.26079243	0.24501403	0.24679972	0.20890647	0.18262549	0.20013256	0.26255375	
Antarctic_Gazetteer_Service.asmx	0.0	0.0	0.0	0.0	0.0	0.2733424	0.5074956	0.25269845	0.23912632	0.36334345	0.7534196	0.46462673	0.47633743	0.48212448	0.48959124	0.36864105	0.5918451	0.4853189	0.6631447	0.47468176	0.24037424	0.18606631	0.30735368	0.499279	0.48149276	0.4705852	0.47246346	0.25610912	0.32530612	0.27804488	0.5319994	0.5251889	0.5109051	0.46185553	0.47250718	0.59077567	0.2338132	0.6129802	0.47238052	0.25774258	0.69678	0.47621822	0.50102884	0.4574609	0.30849192	0.51747286	0.46193254	0.48833504	0.19932841	0.5474753	0.5338162	0.47659466	0.5739591	0.22962306	0.21952161	0.24897929	0.5085107	0.5390301	0.23148146	0.63885444	0.6409812	0.68624395	0.3336526	0.47307253	0.5096085	0.5462403	0.504879	0.67219687	0.239026	0.231989	0.23972005	0.44189218	0.6674625	0.24459876	0.48930833	0.47894916	0.25864092	0.41110012	0.14920197	0.314259	0.6341707	0.46258742	0.24748987	0.26173943	0.47502732	0.31127506	0.22886828	0.2309203	0.48941064	0.50170606	0.32448527	0.3090545	0.3946787	0.5493222	0.40814814	0.44508174	0.6473055	0.4923354	0.47667098	0.40240008	0.48727176	0.60797125	0.49148646	0.41481483	0.5501065	0.5980392	0.22600308	0.18606631	0.20206444	0.45079765	0.48877668	0.51532173	0.21919566	0.5158482	0.5095971	0.3555991	0.52003706	0.5739591	0.45766082	0.47424006	0.18989605	0.5165342	0.50487185	0.4839623	0.4903443	0.16989605	0.71891195	0.43374708	0.47597453	0.49888492	0.25990093	0.49794507	0.51174694	0.2101213	0.508419	0.48748994	0.4882381	0.47767353	0.5036219	0.23169665	0.49465954	0.49706975	0.4931163	0.5062626	0.48779777	0.46432844	0.48533988	0.47487774	0.47797123	0.48793387	0.48271522	0.5127255	0.48003495	0.50006074	0.56014603	
Artist.asmx	0.0	0.0	0.0	0.0	0.0	0.0	0.28486112	0.25762063	0.24421296	0.22851281	0.2029372	0.265377	0.20433454	0.21816845	0.20900074	0.26898795	0.23382422	0.22377734	0.16813536	0.16516377	0.19097224	0.12222222	0.21974206	0.21127138	0.23496999	0.21393308	0.21393308	0.21676588	0.18966419	0.22371033	0.22635803	0.22668651	0.24104533	0.21243688	0.24431819	0.25329122	0.24591503	0.13416667	0.21412039	0.18931592	0.21014957	0.22569445	0.28306052	0.26388887	0.25308225	0.2257359	0.22280094	0.2090278	0.18892203	0.2278312	0.2257359	0.21875	0.2543403	0.26364088	0.116666675	0.24421296	0.24604689	0.24632353	0.22106484	0.22380053	0.2794237	0.25028652	0.19910201	0.22385098	0.21788195	0.11597222	0.23851496	0.24957265	0.21127138	0.24421296	0.22280094	0.15511522	0.19404534	0.25486112	0.27604702	0.2922619	0.29225144	0.115277775	0.12222222	0.21250583	0.112222224	0.18797566	0.23743638	0.1792624	0.24272875	0.22048612	0.21670751	0.22070031	0.2581299	0.20563537	0.20568399	0.20059976	0.18544304	0.20509462	0.112222224	0.11597222	0.16262546	0.11597222	0.2767361	0.10972223	0.22337963	0.11597222	0.20676345	0.10972223	0.23458914	0.16318798	0.22395833	0.1936553	0.23024891	0.12222222	0.2342172	0.25329524	0.28769457	0.25565246	0.11597222	0.22371033	0.16935134	0.29473335	0.25988847	0.19110064	0.17135614	0.24930555	0.24820529	0.21610066	0.22974539	0.22361112	0.24565974	0.27708334	0.21101493	0.23208825	0.2492978	0.2483383	0.20744048	0.22185673	0.24070844	0.20459893	0.22031923	0.22150666	0.28145227	0.19744317	0.27617043	0.2249136	0.2277023	0.23433143	0.21566556	0.24011739	0.25489497	0.22430556	0.22167659	0.20744048	0.23236215	0.2968164	0.21566556	0.27424693	0.22243643	
AustralianPostCode.asmx	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28902054	0.25558943	0.26357046	0.6203373	0.44898403	0.5012843	0.48431563	0.5140014	0.24987735	0.4202904	0.47509575	0.63385653	0.36839995	0.26166412	0.18852907	0.27820972	0.5298967	0.53413707	0.5213569	0.5259309	0.35248256	0.20844908	0.38935792	0.596534	0.4987141	0.49992454	0.5790052	0.52709526	0.64757013	0.3311015	0.55693704	0.56974643	0.24421921	0.6518924	0.40425938	0.551794	0.64219904	0.46938086	0.5027705	0.39767653	0.47184095	0.19880843	0.47777376	0.48926067	0.49971214	0.47964153	0.27459294	0.14964615	0.52401054	0.3872009	0.63833886	0.2239888	0.4161883	0.45608544	0.62862104	0.46899027	0.48573256	0.49440956	0.53520125	0.42275348	0.6330036	0.20724587	0.28149545	0.2642261	0.47125772	0.6279599	0.32663226	0.522914	0.51687443	0.24650726	0.35225928	0.32322708	0.410545	0.5328888	0.46894273	0.23058942	0.2979104	0.45089525	0.23147863	0.2738849	0.2665259	0.5181481	0.500369	0.21122633	0.42195725	0.5019101	0.46161947	0.589624	0.44980356	0.59514105	0.4722012	0.49656853	0.29673088	0.39936674	0.5637834	0.43212152	0.55126524	0.4935743	0.52973384	0.25307536	0.18158463	0.443155	0.49453548	0.47728574	0.5244662	0.23991244	0.5210932	0.48579106	0.45928872	0.32824135	0.50018644	0.47209772	0.49868107	0.22144547	0.4912145	0.441581	0.5556415	0.44299775	0.21233374	0.59054863	0.48617554	0.47035393	0.52912444	0.25321633	0.52603084	0.5351358	0.21340024	0.5038182	0.46703008	0.52693146	0.5247629	0.523518	0.20338604	0.51031715	0.51105297	0.5032683	0.46510231	0.48878285	0.482057	0.48022977	0.49708295	0.5065264	0.48801288	0.48929897	0.4905595	0.47083864	0.49733427	0.5196793	
Availability.asmx	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5670094	0.48868263	0.45715016	0.4498463	0.4081176	0.20399305	0.42600697	0.46850777	0.46848547	0.49744642	0.41711202	0.32422662	0.39750853	0.50216055	0.4986002	0.40534472	0.29709232	0.27057052	0.26375088	0.5518069	0.38345215	0.5065285	0.45006025	0.25326332	0.41637707	0.521368	0.54481745	0.436224	0.4989251	0.34762546	0.47004247	0.50529426	0.5300168	0.4284277	0.38303423	0.38295478	0.48804006	0.24786696	0.3331769	0.23408762	0.29263502	0.39011163	0.20286208	0.38707662	0.45352626	0.44087785	0.20370372	0.5172246	0.35941857	0.49895883	0.5177499	0.44833106	0.47500426	0.45904744	0.42576712	0.36471796	0.24534097	0.32522762	0.5494122	0.49633175	0.2177833	0.5273409	0.49323925	0.43456003	0.536084	0.4926862	0.2178953	0.5456264	0.4443732	0.34865272	0.48719752	0.45129418	0.30166274	0.49842596	0.21990742	0.37635654	0.3518681	0.1997317	0.18524535	0.503507	0.26388654	0.42265874	0.40901384	0.36958212	0.50256896	0.47517538	0.31970498	0.30106622	0.34230477	0.16037937	0.26876044	0.3592488	0.44671175	0.3251027	0.4780345	0.34296632	0.49128774	0.29362333	0.4978768	0.3349194	0.5046458	0.32473516	0.22681561	0.18416324	0.24194622	0.3244626	0.1585829	0.39282504	0.36631173	0.23874094	0.51200914	0.37352502	0.3852082	0.45483512	0.39630297	0.42680347	0.3877111	0.40802583	0.48282015	0.41648436	0.2864761	0.48519492	0.4256585	0.41981786	0.39564848	0.37787908	0.3965898	0.32792825	0.45952567	0.45954826	0.35542357	0.36213633	0.26357043	0.3559865	0.23177615	0.45926785	0.44616318	0.27434912	0.23902237	0.36650535	0.4573319	0.421437	0.38492852	0.3872877	0.41749638	0.44303688	0.5090023	
BibleData.asmx	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.52189404	0.47796518	0.6038934	0.27969313	0.15363422	0.4085116	0.43083498	0.47769606	0.49870682	0.4730454	0.46840584	0.43156922	0.45963612	0.458035	0.41694134	0.3008963	0.29395184	0.3037613	0.5466623	0.24525687	0.46549	0.4908894	0.2231236	0.3348095	0.5386504	0.5220295	0.53824246	0.48134038	0.46642357	0.48165548	0.42187563	0.50721806	0.37857607	0.46435916	0.4356255	0.5063178	0.24395694	0.5058409	0.16572148	0.42143446	0.4360103	0.20098534	0.38561934	0.30017915	0.40906164	0.18981482	0.5370358	0.43451217	0.5068313	0.7442496	0.53616863	0.57942796	0.6929977	0.4175563	0.32475212	0.21670544	0.41477412	0.56227064	0.55096436	0.2562096	0.44546282	0.5599885	0.31819305	0.535988	0.48269525	0.20316951	0.5065557	0.47649118	0.5270479	0.5278462	0.46006215	0.46732044	0.53606	0.23842591	0.35951763	0.45290923	0.19795634	0.21645814	0.326031	0.23624495	0.36488515	0.27014986	0.4605028	0.56362534	0.48732427	0.44984043	0.42095065	0.48442054	0.12233096	0.24391511	0.47946316	0.42681068	0.5113655	0.5219182	0.348262	0.3044094	0.47146702	0.36569548	0.14790028	0.44838145	0.31728932	0.2420948	0.19760802	0.21154077	0.29636845	0.20413944	0.46882463	0.46348113	0.19549984	0.4197762	0.44698092	0.33759052	0.47017893	0.4276392	0.47604626	0.5313304	0.465477	0.4696405	0.535303	0.22578487	0.36858296	0.29795414	0.35569555	0.29285663	0.30421537	0.31589508	0.30958778	0.3743797	0.41768312	0.24786912	0.27560106	0.23537005	0.28423858	0.20028168	0.261285	0.3401674	0.24273928	0.26193473	0.2615207	0.39678326	0.33268875	0.25018963	0.28488863	0.23603621	0.34113017	0.48828197	
BookStoreService.asmx	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6579229	0.47934198	0.22018972	0.19444443	0.33331627	0.4440947	0.46275258	0.51963526	0.5053127	0.4992327	0.3152635	0.26017812	0.57441634	0.38035774	0.1719433	0.1719433	0.1874755	0.5029874	0.3269119	0.4587909	0.61500883	0.31192517	0.3787653	0.49034172	0.5087199	0.5114658	0.465743	0.5045764	0.51765627	0.2853123	0.500462	0.39382803	0.444924	0.52184486	0.63829994	0.29163662	0.5158294	0.24548167	0.45485905	0.4891883	0.36413205	0.34155136	0.39843056	0.45375103	0.21324497	0.55304694	0.6536243	0.6029267	0.2756636	0.6921538	0.67988646	0.5042413	0.47690022	0.19017127	0.31384996	0.45162117	0.527881	0.5319119	0.31384113	0.2881048	0.3856768	0.24940632	0.4972105	0.5087232	0.20544596	0.36437356	0.5040767	0.52255607	0.53282547	0.46533537	0.4280941	0.4912572	0.31111285	0.31600106	0.46578842	0.3043564	0.30396718	0.26890767	0.23807295	0.22999418	0.3926215	0.57412165	0.54321647	0.4468489	0.38457215	0.26675603	0.5056887	0.240625	0.22880118	0.39518964	0.5812496	0.4594376	0.46885884	0.49283683	0.28998467	0.48109674	0.20087579	0.16533917	0.4885891	0.22823983	0.26782	0.38277146	0.19079717	0.2939269	0.23792735	0.44480425	0.41324922	0.3874461	0.26428288	0.39542413	0.21470349	0.596297	0.5609666	0.47808778	0.53509533	0.4346202	0.5649143	0.53819793	0.2344123	0.27474245	0.30939457	0.23384649	0.2509592	0.20731775	0.24178076	0.25764123	0.21486425	0.3146345	0.2532861	0.261381	0.24683008	0.25718194	0.21106122	0.2474654	0.2789753	0.23614207	0.24001735	0.27407262	0.29290828	0.30536327	0.2802547	0.268564	0.24801058	0.2540082	0.5197301	
