	ABRXMLSearch.asmx	AJAXComparison.asmx	ATFM.asmx	AjaxGetHandler.asmx	Antarctic_Gazetteer_Service.asmx	Artist.asmx	AustralianPostCode.asmx	Availability.asmx	BibleData.asmx	BookStoreService.asmx	CalcService.asmx	CarData.asmx	CasGroups.asmx	CasUsers.asmx	Communication.asmx	ContentActionService.asmx	ConvertTemperature.asmx	ConvertTorque.asmx	CountryLookup.asmx	CreditCard.asmx	Data.asmx	Fax.asmx	FinanceService.asmx	FranSearch.asmx	GBEAWHolidayDates.asmx	GBNIRHolidayDates.asmx	GBSCTHolidayDates.asmx	General.asmx	GeoServiceWebService.asmx	GraphWS.asmx	HeaderService.asmx	HolidayService.asmx	HotellinxXmlService.asmx	HydrologyWS.asmx	ImmissionWS.asmx	KreditCalc.asmx	Kursbuchbestellen.asmx	MODIS.asmx	MathService.asmx	MeteorologyWS.asmx	MonthlyPaymentCalculator.asmx	Nam12km.asmx	Nets.asmx	OrteLookup.asmx	PersonService.asmx	PublicServices.asmx	RssToHTML.asmx	SMSService.asmx	SMS_Process.asmx	SearchService.asmx	SecureServices.asmx	Service.asmx	Service1.asmx	Sharing.asmx	SmdWebSvc.asmx	StateDemo.asmx	StockCheckWS.asmx	TNM_Elevation_service.asmx	TableData.asmx	TimeService1.asmx	TranslateService.asmx	TreeView.asmx	UDDIBusinessFinder.asmx	USHolidayDates.asmx	USHolidayService.asmx	USNG.asmx	ValidateEmail.asmx	ValidatorDemo.asmx	WSNewHotel.asmx	WarningWS.asmx	WeatherWS.asmx	XWebCheckOut.asmx	XWebEmailValidation.asmx	aba.asmx	addresslookup.asmx	affiliate.asmx	airport.asmx	bep.asmx	bulksms.asmx	cashflow.asmx	check.asmx	convertVolume.asmx	converter.asmx	country.asmx	currencyconvertor.asmx	currencyserverwebservice.asmx	delayedstockquote.asmx	eBayNotification.asmx	emailvernotestemail.asmx	exchangerates.asmx	faxservice.asmx	geoipservice.asmx	globalweather.asmx	globalweatherservice.asmx	icd10.asmx	icd9.asmx	icd9drug.asmx	icon.asmx	icontest.asmx	ip2geo.asmx	ip2proxywebservice.asmx	isbn.asmx	length.asmx	lookup.asmx	lpws.asmx	luhnchecker.asmx	mail.asmx	mma.asmx	moviefunctions.asmx	nodeb.asmx	phonenotify.asmx	postcodeservices.asmx	registryadmin.asmx	router.asmx	send.asmx	sendsms.asmx	sendsmsworld.asmx	services.asmx	simple.asmx	sms.asmx	stoai.asmx	stockquote.asmx	sunsetriseservice.asmx	uklocation.asmx	usweather.asmx	uszip.asmx	validate.asmx	whois.asmx	xEnergy.asmx	xGlobalQuotes.asmx	xInvestorRelations.asmx	xanalysts.asmx	xcalendar.asmx	xedgar.asmx	xestimates.asmx	xfinancials.asmx	xfundamentals.asmx	xfundholdings.asmx	xglobalhistorical.asmx	xhelp.asmx	xhistorical.asmx	xinsider.asmx	xinterbanks.asmx	xmoneymarkets.asmx	xnews.asmx	xquotes.asmx	xrates.asmx	xrealtime.asmx	xreleases.asmx	xscreener.asmx	xsecurity.asmx	xstatistics.asmx	xvwap.asmx	xwatchlists.asmx	zipdetailservice.asmx
ABRXMLSearch.asmx	(ABRXMLSearch.asmx , ABRXMLSearch.asmx = 0.0 | 0.0 )	(ABRXMLSearch.asmx , AJAXComparison.asmx = 0.6503519 | 0.51666665 )	(ABRXMLSearch.asmx , ATFM.asmx = 0.45612723 | 0.49790472 )	(ABRXMLSearch.asmx , AjaxGetHandler.asmx = 0.24035715 | 0.24035715 )	(ABRXMLSearch.asmx , Antarctic_Gazetteer_Service.asmx = 0.7556407 | 0.4887805 )	(ABRXMLSearch.asmx , Artist.asmx = 0.23444445 | 0.23444445 )	(ABRXMLSearch.asmx , AustralianPostCode.asmx = 0.6604774 | 0.4970212 )	(ABRXMLSearch.asmx , Availability.asmx = 0.4301769 | 0.30942315 )	(ABRXMLSearch.asmx , BibleData.asmx = 0.4716342 | 0.23541667 )	(ABRXMLSearch.asmx , BookStoreService.asmx = 0.52244604 | 0.23966235 )	(ABRXMLSearch.asmx , CalcService.asmx = 0.6790882 | 0.51679736 )	(ABRXMLSearch.asmx , CarData.asmx = 0.41813987 | 0.22003968 )	(ABRXMLSearch.asmx , CasGroups.asmx = 0.58210266 | 0.47526506 )	(ABRXMLSearch.asmx , CasUsers.asmx = 0.4946505 | 0.4946505 )	(ABRXMLSearch.asmx , Communication.asmx = 0.5809323 | 0.465173 )	(ABRXMLSearch.asmx , ContentActionService.asmx = 0.49680907 | 0.22777772 )	(ABRXMLSearch.asmx , ConvertTemperature.asmx = 0.47316313 | 0.20173611 )	(ABRXMLSearch.asmx , ConvertTorque.asmx = 0.50305736 | 0.21458332 )	(ABRXMLSearch.asmx , CountryLookup.asmx = 0.59040964 | 0.44769132 )	(ABRXMLSearch.asmx , CreditCard.asmx = 0.397305 | 0.19840279 )	(ABRXMLSearch.asmx , Data.asmx = 0.3265674 | 0.17528278 )	(ABRXMLSearch.asmx , Fax.asmx = 0.48931545 | 0.18992901 )	(ABRXMLSearch.asmx , FinanceService.asmx = 0.54232466 | 0.24492122 )	(ABRXMLSearch.asmx , FranSearch.asmx = 0.64134526 | 0.5222692 )	(ABRXMLSearch.asmx , GBEAWHolidayDates.asmx = 0.48442546 | 0.5475294 )	(ABRXMLSearch.asmx , GBNIRHolidayDates.asmx = 0.49756542 | 0.56066936 )	(ABRXMLSearch.asmx , GBSCTHolidayDates.asmx = 0.49776682 | 0.5586944 )	(ABRXMLSearch.asmx , General.asmx = 0.4729858 | 0.18914616 )	(ABRXMLSearch.asmx , GeoServiceWebService.asmx = 0.4217947 | 0.37963372 )	(ABRXMLSearch.asmx , GraphWS.asmx = 0.5272173 | 0.2460488 )	(ABRXMLSearch.asmx , HeaderService.asmx = 0.6073503 | 0.48054838 )	(ABRXMLSearch.asmx , HolidayService.asmx = 0.4950887 | 0.4950887 )	(ABRXMLSearch.asmx , HotellinxXmlService.asmx = 0.62316227 | 0.51335627 )	(ABRXMLSearch.asmx , HydrologyWS.asmx = 0.4138732 | 0.14390366 )	(ABRXMLSearch.asmx , ImmissionWS.asmx = 0.49434134 | 0.19936869 )	(ABRXMLSearch.asmx , KreditCalc.asmx = 0.64870673 | 0.5045635 )	(ABRXMLSearch.asmx , Kursbuchbestellen.asmx = 0.46849352 | 0.20183462 )	(ABRXMLSearch.asmx , MODIS.asmx = 0.60749 | 0.47685185 )	(ABRXMLSearch.asmx , MathService.asmx = 0.58659774 | 0.4645873 )	(ABRXMLSearch.asmx , MeteorologyWS.asmx = 0.5090618 | 0.2737832 )	(ABRXMLSearch.asmx , MonthlyPaymentCalculator.asmx = 0.704649 | 0.49368104 )	(ABRXMLSearch.asmx , Nam12km.asmx = 0.4308051 | 0.22440477 )	(ABRXMLSearch.asmx , Nets.asmx = 0.56342554 | 0.45019293 )	(ABRXMLSearch.asmx , OrteLookup.asmx = 0.6347739 | 0.45785215 )	(ABRXMLSearch.asmx , PersonService.asmx = 0.4908347 | 0.24027304 )	(ABRXMLSearch.asmx , PublicServices.asmx = 0.48579952 | 0.5950441 )	(ABRXMLSearch.asmx , RssToHTML.asmx = 0.43067926 | 0.24086243 )	(ABRXMLSearch.asmx , SMSService.asmx = 0.5421926 | 0.5571614 )	(ABRXMLSearch.asmx , SMS_Process.asmx = 0.45491052 | 0.29055765 )	(ABRXMLSearch.asmx , SearchService.asmx = 0.65496844 | 0.5367234 )	(ABRXMLSearch.asmx , SecureServices.asmx = 0.5003436 | 0.59697 )	(ABRXMLSearch.asmx , Service.asmx = 0.5927624 | 0.48657408 )	(ABRXMLSearch.asmx , Service1.asmx = 0.63583416 | 0.5222358 )	(ABRXMLSearch.asmx , Sharing.asmx = 0.43197006 | 0.23509315 )	(ABRXMLSearch.asmx , SmdWebSvc.asmx = 0.21701388 | 0.21701388 )	(ABRXMLSearch.asmx , StateDemo.asmx = 0.49189416 | 0.2128599 )	(ABRXMLSearch.asmx , StockCheckWS.asmx = 0.49848387 | 0.25745192 )	(ABRXMLSearch.asmx , TNM_Elevation_service.asmx = 0.64054257 | 0.48902503 )	(ABRXMLSearch.asmx , TableData.asmx = 0.47422308 | 0.22060186 )	(ABRXMLSearch.asmx , TimeService1.asmx = 0.4538604 | 0.24311869 )	(ABRXMLSearch.asmx , TranslateService.asmx = 0.42875582 | 0.24071181 )	(ABRXMLSearch.asmx , TreeView.asmx = 0.61814624 | 0.46956018 )	(ABRXMLSearch.asmx , UDDIBusinessFinder.asmx = 0.39484298 | 0.16580059 )	(ABRXMLSearch.asmx , USHolidayDates.asmx = 0.55568314 | 0.56911737 )	(ABRXMLSearch.asmx , USHolidayService.asmx = 0.49050406 | 0.49050406 )	(ABRXMLSearch.asmx , USNG.asmx = 0.58376896 | 0.45071802 )	(ABRXMLSearch.asmx , ValidateEmail.asmx = 0.3825753 | 0.1676282 )	(ABRXMLSearch.asmx , ValidatorDemo.asmx = 0.60866743 | 0.4623219 )	(ABRXMLSearch.asmx , WSNewHotel.asmx = 0.28464264 | 0.487123 )	(ABRXMLSearch.asmx , WarningWS.asmx = 0.50636685 | 0.24092329 )	(ABRXMLSearch.asmx , WeatherWS.asmx = 0.5332124 | 0.24493055 )	(ABRXMLSearch.asmx , XWebCheckOut.asmx = 0.63834536 | 0.5167227 )	(ABRXMLSearch.asmx , XWebEmailValidation.asmx = 0.6200672 | 0.48099414 )	(ABRXMLSearch.asmx , aba.asmx = 0.5545883 | 0.33291665 )	(ABRXMLSearch.asmx , addresslookup.asmx = 0.49069443 | 0.49069443 )	(ABRXMLSearch.asmx , affiliate.asmx = 0.6261278 | 0.48324075 )	(ABRXMLSearch.asmx , airport.asmx = 0.40848452 | 0.20114192 )	(ABRXMLSearch.asmx , bep.asmx = 0.45397732 | 0.23683436 )	(ABRXMLSearch.asmx , bulksms.asmx = 0.5150573 | 0.22549602 )	(ABRXMLSearch.asmx , cashflow.asmx = 0.38178816 | 0.1699867 )	(ABRXMLSearch.asmx , check.asmx = 0.6567649 | 0.49386477 )	(ABRXMLSearch.asmx , convertVolume.asmx = 0.4791818 | 0.20069444 )	(ABRXMLSearch.asmx , converter.asmx = 0.22928241 | 0.22928241 )	(ABRXMLSearch.asmx , country.asmx = 0.3770432 | 0.19751787 )	(ABRXMLSearch.asmx , currencyconvertor.asmx = 0.4151189 | 0.21648285 )	(ABRXMLSearch.asmx , currencyserverwebservice.asmx = 0.21493056 | 0.21493056 )	(ABRXMLSearch.asmx , delayedstockquote.asmx = 0.20900373 | 0.20900373 )	(ABRXMLSearch.asmx , eBayNotification.asmx = 0.43871546 | 0.3394315 )	(ABRXMLSearch.asmx , emailvernotestemail.asmx = 0.4672149 | 0.4672149 )	(ABRXMLSearch.asmx , exchangerates.asmx = 0.62269485 | 0.4960203 )	(ABRXMLSearch.asmx , faxservice.asmx = 0.47895545 | 0.32793674 )	(ABRXMLSearch.asmx , geoipservice.asmx = 0.44579464 | 0.23925313 )	(ABRXMLSearch.asmx , globalweather.asmx = 0.43135476 | 0.20374618 )	(ABRXMLSearch.asmx , globalweatherservice.asmx = 0.60121316 | 0.4631499 )	(ABRXMLSearch.asmx , icd10.asmx = 0.57346207 | 0.43770358 )	(ABRXMLSearch.asmx , icd9.asmx = 0.57484025 | 0.44608834 )	(ABRXMLSearch.asmx , icd9drug.asmx = 0.5984315 | 0.46956018 )	(ABRXMLSearch.asmx , icon.asmx = 0.5094189 | 0.56445235 )	(ABRXMLSearch.asmx , icontest.asmx = 0.556052 | 0.5857437 )	(ABRXMLSearch.asmx , ip2geo.asmx = 0.4457053 | 0.21736112 )	(ABRXMLSearch.asmx , ip2proxywebservice.asmx = 0.4987089 | 0.23523913 )	(ABRXMLSearch.asmx , isbn.asmx = 0.6345691 | 0.48749998 )	(ABRXMLSearch.asmx , length.asmx = 0.43590897 | 0.1446717 )	(ABRXMLSearch.asmx , lookup.asmx = 0.58632714 | 0.4348421 )	(ABRXMLSearch.asmx , lpws.asmx = 0.6681021 | 0.54954845 )	(ABRXMLSearch.asmx , luhnchecker.asmx = 0.5993716 | 0.47018543 )	(ABRXMLSearch.asmx , mail.asmx = 0.50343454 | 0.42922068 )	(ABRXMLSearch.asmx , mma.asmx = 0.35766095 | 0.27921453 )	(ABRXMLSearch.asmx , moviefunctions.asmx = 0.47146764 | 0.21562502 )	(ABRXMLSearch.asmx , nodeb.asmx = 0.57904214 | 0.4989532 )	(ABRXMLSearch.asmx , phonenotify.asmx = 0.48173603 | 0.59079367 )	(ABRXMLSearch.asmx , postcodeservices.asmx = 0.5325344 | 0.6117002 )	(ABRXMLSearch.asmx , registryadmin.asmx = 0.23344705 | 0.23344705 )	(ABRXMLSearch.asmx , router.asmx = 0.57099575 | 0.48286283 )	(ABRXMLSearch.asmx , send.asmx = 0.575254 | 0.6085127 )	(ABRXMLSearch.asmx , sendsms.asmx = 0.4961838 | 0.20694445 )	(ABRXMLSearch.asmx , sendsmsworld.asmx = 0.40679044 | 0.2243365 )	(ABRXMLSearch.asmx , services.asmx = 0.49767068 | 0.5950718 )	(ABRXMLSearch.asmx , simple.asmx = 0.6253292 | 0.49788943 )	(ABRXMLSearch.asmx , sms.asmx = 0.6352469 | 0.5272469 )	(ABRXMLSearch.asmx , stoai.asmx = 0.4119392 | 0.20149225 )	(ABRXMLSearch.asmx , stockquote.asmx = 0.3669353 | 0.16011156 )	(ABRXMLSearch.asmx , sunsetriseservice.asmx = 0.44482547 | 0.23895016 )	(ABRXMLSearch.asmx , uklocation.asmx = 0.59684193 | 0.44118547 )	(ABRXMLSearch.asmx , usweather.asmx = 0.45394927 | 0.21506946 )	(ABRXMLSearch.asmx , uszip.asmx = 0.37665498 | 0.16155533 )	(ABRXMLSearch.asmx , validate.asmx = 0.615424 | 0.49050406 )	(ABRXMLSearch.asmx , whois.asmx = 0.4155275 | 0.165722 )	(ABRXMLSearch.asmx , xEnergy.asmx = 0.51092315 | 0.61339396 )	(ABRXMLSearch.asmx , xGlobalQuotes.asmx = 0.62651056 | 0.4996673 )	(ABRXMLSearch.asmx , xInvestorRelations.asmx = 0.43142682 | 0.3341493 )	(ABRXMLSearch.asmx , xanalysts.asmx = 0.63000304 | 0.5147707 )	(ABRXMLSearch.asmx , xcalendar.asmx = 0.63303614 | 0.5814933 )	(ABRXMLSearch.asmx , xedgar.asmx = 0.45864534 | 0.40615392 )	(ABRXMLSearch.asmx , xestimates.asmx = 0.6344856 | 0.5263204 )	(ABRXMLSearch.asmx , xfinancials.asmx = 0.6217392 | 0.6238317 )	(ABRXMLSearch.asmx , xfundamentals.asmx = 0.62190145 | 0.53618705 )	(ABRXMLSearch.asmx , xfundholdings.asmx = 0.62381184 | 0.49401012 )	(ABRXMLSearch.asmx , xglobalhistorical.asmx = 0.56327105 | 0.6070345 )	(ABRXMLSearch.asmx , xhelp.asmx = 0.41391438 | 0.38615718 )	(ABRXMLSearch.asmx , xhistorical.asmx = 0.5253721 | 0.61304957 )	(ABRXMLSearch.asmx , xinsider.asmx = 0.6309807 | 0.5983595 )	(ABRXMLSearch.asmx , xinterbanks.asmx = 0.4851071 | 0.607193 )	(ABRXMLSearch.asmx , xmoneymarkets.asmx = 0.63376397 | 0.53837293 )	(ABRXMLSearch.asmx , xnews.asmx = 0.62189955 | 0.49047565 )	(ABRXMLSearch.asmx , xquotes.asmx = 0.5561813 | 0.59755766 )	(ABRXMLSearch.asmx , xrates.asmx = 0.49903837 | 0.6165901 )	(ABRXMLSearch.asmx , xrealtime.asmx = 0.5733996 | 0.6022633 )	(ABRXMLSearch.asmx , xreleases.asmx = 0.6339622 | 0.5058925 )	(ABRXMLSearch.asmx , xscreener.asmx = 0.6403416 | 0.5257707 )	(ABRXMLSearch.asmx , xsecurity.asmx = 0.59563786 | 0.5930705 )	(ABRXMLSearch.asmx , xstatistics.asmx = 0.6327146 | 0.60029656 )	(ABRXMLSearch.asmx , xvwap.asmx = 0.632927 | 0.5613957 )	(ABRXMLSearch.asmx , xwatchlists.asmx = 0.6374053 | 0.53536206 )	 0.6331647 | 0.49050406 )
